title,price,link
"HP Laptop 15, 12th Generation IntelÂ® Coreâ„¢ i5-1235U,15.6-inch(39.6 cm),FHD,8GB DDR4 RAM,1TB SSD,Intel Iris Xe Graphics, Backlit Kb,Dual speakers,Win 11 + MSO'21,Natural Silver,1.69 kg,15s-fq5331TU  ","51,490",https://amazon.in//HP-Generation-i5-1235U-15-6-inch-15s-fq5331TU/dp/B0D1469FW5/ref=sr_1_168?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.6MhD2NfcXvtIUyhKdC7shiecySiA-4bBcVyyi_vebD6_P0kOsIorEOXlimfD6dgDcodYg69gmcDAxej-hChy7uvcSujY2mI2ZSzkChPn_YFTflAQMyvNlIZxs21FIGfKUmncZShhlerJvsLut8HEgairskDWlQKlR0HOXwyQIdiRZFEDRkkEH05cojUPvgy9n9BIs-u6OZKSEEAoj2JisqwQ1T0AdH8ynGm7dDmAsWM.6eBSl2wGs3GzePr-k7T3jGgFDfKK6HNjpUP7c6uDnqA&dib_tag=se&keywords=laptop&qid=1719412625&sprefix=lap%2Caps%2C246&sr=8-168
"Dell Inspiron 3511 Laptop, Intel Core I5-1135G7 Processor/ 8GB/ 512GB SSD/ 15.6"" (39.62cm) FHD Display/Backlit KB/Windows 11 + MSO'21/15 Month McAfee/Platinum Silver/ 1.8kg  ","49,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MTM2MjM0MTg4NzIyMTc3OjE3MTk0MTI2NDI6c3BfYnRmOjMwMDIyNDUxMjIxMDEzMjo6MDo6&url=%2FDell-Inspiron-I5-1135G7-Office21-D560784Win9S%2Fdp%2FB09TNXR2MF%2Fref%3Dsr_1_262_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.VtadRDAvcJpEptPddSvZoBjtMjAQ6rkVelfPlLyKbD17Va4eo7TfG8_MGv7InRahebk9SAV1cNkyiOji8gMtsUdSsur7yAriyLkZ0sMlPwbiyFf8UNlli-sqg7-ETMwlg7bT4ymjatpfkQbxGsV80in6XoIRAJcO6Q_qZVO8Nsz8TPY8bpZt0KF2t_q2hQOFeHcQfmxlF6DQsoMAcTw83B9qfQEKhb5IFE7Lc6LvaeE.R8YrcixFQJbSBjpFNpsKYOSR0NjAQfKejqeV3VlPbg4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412642%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Dell Inspiron 3520 Laptop, Intel Core i5-1235U Processor, 8GB, 512GB, 15.6"" (39.62cm) FHD WVA AG 120Hz 250 nits, Win 11 + MSO'21, 15 Month MCAfee, Black, 1.65kg  ","49,381",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNjQyODczNDIzNjU4MTc3OjE3MTk0MTI2NDA6c3BfYnRmOjMwMDIyODIwMzg5MTczMjo6MDo6&url=%2FDell-Inspiron-3520-i5-1235U-Processor%2Fdp%2FB0CJK283C1%2Fref%3Dsr_1_246_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.aLritixPmzP8_Ujsf4KAAKwzJnvIuJQZ2na4mh6bYna1o9-mAmH0BnnVa9haYGLYUH4oAtSVSc53xkmSZnC2YMvGxj-sKmg6tdOvtlu_xQxquqGmh02Csk1pQp71RfJr86XWIjax7DyMKIe-C4aW1nHpXLUT1sn49UAOEZId7OAVddndxSHREnMfoHo1Oe2vIO5giT6Q4fPlyaExnO-e1kDuYbEWNlezQoPImipK6HM.56QUlljCsecCnuWuDOD6fb0MkwmvuZNO9HErsokwB9o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412640%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA3AME610NLAK3Z
"HONOR MagicBook X16 (2024), 12th Gen Intel Core i5-12450H, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop (16GB/512GB PCIe SSD/Windows 11/ Full-Size Numeric Keyboard /1.68Kg), Gray  ","48,990",https://amazon.in//MagicBook-i5-12450H-Anti-Glare-Full-Size-Keyboard/dp/B0CRQB4HBP/ref=sr_1_104?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.cTMjl7pMQVQwGFPpdrDueC4lLBpD4s7w-ZyOkS1oRtwZ_n7MgY401IbDdP1nqUEbQfJZKy8EN6bON-hJTV2dj-3RojKJ4vVixKWuVA4Qh8RE9MFmmJ5HwNcFPp1IY2fgPwtZ9qQwvPU1WGa7VZKwU1F1LwY4veMierysnafRgU4kjzA8Jj3nsahsHqPzCkSR5DU-CS6HvTbZjFU8irffsqaWMBYixrehmjKt3HbQS8w.Y2PSo-pCcNcSGMkF3BpB8dkjSgl-cVgWFlI4axPzF_s&dib_tag=se&keywords=laptop&qid=1719412613&sprefix=lap%2Caps%2C246&sr=8-104
"Lenovo ThinkBook 15 G5 Ryzen 7 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Backlit/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02LIN  ","48,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1ODM4MDI0NzQ0NDAwMTc3OjE3MTk0MTI2MjU6c3BfYXRmX25leHQ6MzAwMTY2NjY3NzcwNjMyOjowOjo&url=%2FLenovo-ThinkBook-Antiglare-Fingerprint-21JFA02LIN%2Fdp%2FB0CWMG9N7W%2Fref%3Dsr_1_162_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.6MhD2NfcXvtIUyhKdC7shiecySiA-4bBcVyyi_vebD6_P0kOsIorEOXlimfD6dgDcodYg69gmcDAxej-hChy7uvcSujY2mI2ZSzkChPn_YFTflAQMyvNlIZxs21FIGfKUmncZShhlerJvsLut8HEgairskDWlQKlR0HOXwyQIdiRZFEDRkkEH05cojUPvgy9n9BIs-u6OZKSEEAoj2JisqwQ1T0AdH8ynGm7dDmAsWM.6eBSl2wGs3GzePr-k7T3jGgFDfKK6HNjpUP7c6uDnqA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412625%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo ThinkPad E14 AMD Ryzen 3 7330U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Win 11/Office 2021/AMD Radeon Graphics/FPR/Black/1 Year onsite/1.41 kg), 21JRS00Y00  ","48,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MzY2NTg4NTQyOTQzMTc3OjE3MTk0MTI2MzU6c3BfYXRmX25leHQ6MzAwMDEzNjgyMjMzMTMyOjowOjo&url=%2FLenovo-ThinkPad-Windows-Graphics-21JRS00Y00%2Fdp%2FB0C9MTWT8F%2Fref%3Dsr_1_210_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.p3llVVPt4cbV_Q1X7kfcr-5otKpmjySNgEdISahFxcX6jZAEghwKrnN7nzTdCpme9BiiltIDR7EDeQXsMVvGG1o48UOYiX9H3Vg8SxIrNH07NVG5tPjx0-KJIxuMv9RGxLqSNGdS04OWk5D5TzkHg0-VD8SMedfkdU-2P2m841aOM97Z1DVcri_7tLptWCESSOC5SFstAuwfpLtaZCmDZgTk9bT8TgoN3Abqw6v6cQY.0AjuA4HtnbTQp0hvHFMZhSEFgb1_Rg2iud_pM8G48bQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412635%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"ASUS Vivobook 15, Intel Core i5-1235U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Office 2021/Backlit Keyboard/Quiet Blue/1.7 kg), X1504ZA-NJ521WS  ","48,990",https://amazon.in//ASUS-Vivobook-i5-1235U-Keyboard-X1504ZA-NJ521WS/dp/B0C8K26BK8/ref=sr_1_288?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.vSEeyny5ufbMcLhCeQSLb2WiF_rkenyB1UFkhUAboqgDrZQkXxQe7JHlVSKiFlb8F2IgBZtNxhugwZnGa8G-5qBB5JR-mUOlqXv3PlnrxkQ3dZvm-K65xeKHOAmStIemt81Wj-jDfkHSggFLXP1mBRs_Z67HFgHOo8JMkcny9Hn3gXc4PJq3LkGLJfJyciq3vbcunFvPN8r8kUtr4B2Pi69LG3rCB4jFNTN7gcbSZFE.pXxcLXb_xBPvEKfgzlof1paMC6I9JWA06uaI5ov-nas&dib_tag=se&keywords=laptop&qid=1719412648&sprefix=lap%2Caps%2C246&sr=8-288
"Lenovo ThinkBook 15 G5 Ryzen 7 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Backlit/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02NIN  ","48,980",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NzI3NDE1MjgyMTQzMTc3OjE3MTk0MTI2MzI6c3BfYXRmX25leHQ6MzAwMTY2NjY3NzcwNTMyOjowOjo&url=%2FLenovo-ThinkBook-Antiglare-Fingerprint-21JFA02NIN%2Fdp%2FB0CWLXR29F%2Fref%3Dsr_1_194_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.X9KVuM4ry964lREvmrzWDnbQr_SP9op8QwLZMG7FlLQI8d7srAnVyB_NamPhFdxiING4bUP0Dh5eQTqV8ey03zeUqZxab41zq43GYO_GHeEF3TFVF9jf-pjlsb4-pMkb-ItPZoTVy-nG9KrFcygFoIDt51RGPVIhjw7D0JBJzZoonuWGfIttp4v7DSWiZ2VHsRsK_ieOtoxte9xqQw8K5T5j25VLane_vXHulLzY-b8.02CJGC079DjjQpI4rmS-3Hh2i2oTk8gAY3DMpFzuf2Y%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412632%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Hp (Renewed) Zbook 15 G3 Mobile Workstation - 15.6 Inches - Core I7 (6700Hq) - 16 Gb Ram - 3Tb Ssd : Bluetooth : 2Gb Dedicated Graphic : Numeric Keyboard - Intel, Windows  ","48,890",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MTM2MjM0MTg4NzIyMTc3OjE3MTk0MTI2NDI6c3BfYXRmX25leHQ6MzAwMTQ1ODIzMDE5MTMyOjowOjo&url=%2FRenewed-HP-ZBook-Mobile-Workstation%2Fdp%2FB091231BNJ%2Fref%3Dsr_1_241_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.VtadRDAvcJpEptPddSvZoBjtMjAQ6rkVelfPlLyKbD17Va4eo7TfG8_MGv7InRahebk9SAV1cNkyiOji8gMtsUdSsur7yAriyLkZ0sMlPwbiyFf8UNlli-sqg7-ETMwlg7bT4ymjatpfkQbxGsV80in6XoIRAJcO6Q_qZVO8Nsz8TPY8bpZt0KF2t_q2hQOFeHcQfmxlF6DQsoMAcTw83B9qfQEKhb5IFE7Lc6LvaeE.R8YrcixFQJbSBjpFNpsKYOSR0NjAQfKejqeV3VlPbg4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412642%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo S14 Intel Core I5 12th Gen 14"" (35.56 cm) FHD IPS (1920x1080) Antiglare 300Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Pro/Backlit/Cloud Grey/1.5 kg/3Y Premium Care), 82TW001DIH  ","48,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTQ0MTA2NzUyNjUxMTc3OjE3MTk0MTI2MDE6c3BfbXRmOjMwMDA2MTc1OTAzNzczMjo6MDo6&url=%2FLenovo-1920x1080-Antiglare-300Nits-82TW001DIH%2Fdp%2FB0CH8D6F4N%2Fref%3Dsr_1_75_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.7eAuH2nZb8mNxLBMaAqew-n4SBEejvNAOMNGOzdt9SqKlHsqL7yMhXsjLQUveUnIqCrufaQPh0njrwTKorwB3Xvk6gR9XR0ituJIcL4HQmN_dDqqgzQnV_Oe7qhdvDqNFtnxyv4KnmJEm017Oklamo-lwYADw-v_FlES6_QLT9pN8eOlBZPG6t5drslz3jh7Nbo7O1GZ4qFuW1UklSjPJtrZm2CXHLvxCxO3JQV2wTA.hhshiJzkYgR7RWT8NV6Kj851X6ywSU0liTdZQz-JKeE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412601%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Lenovo S14 Intel Core I5 12th Gen 14"" (35.56 cm) FHD IPS (1920x1080) Antiglare 300Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Pro/Backlit/Cloud Grey/1.5 kg/3Y Premium Care), 82TW001DIH  ","48,490",https://amazon.in//Lenovo-1920x1080-Antiglare-300Nits-82TW001DIH/dp/B0CH8D6F4N/ref=sr_1_147?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9._jaI8N2xwKaf7hfa5MqEB5FeWh14ZBqj191AQLXx4ZkvIowTaWHep0WFY3DCuBiYGvnCrweHcK5ruhmMEkfUM4951Omxb_2ga22tTu2tVZVDf2vWxur1VmBQujU-4lKArG4Gvik5RVCbSQ9JhTGl9bH_CV0Q1n44PwO63iITohsDOO5edtsa9-uBB1UAM-d6PuqBGODcMIwjXXpTTcs5b4eRFyEks5wp67AbtVbrkSw.Go3cdQtreIRzMA2VicaJrJjDPf0yjxZYil50-0R3dJ0&dib_tag=se&keywords=laptop&qid=1719412619&sprefix=lap%2Caps%2C246&sr=8-147
"HP 15s 12th Gen Intel Core i5 1235U, 15.6-inch(39.6 cm) FHD, Anti-Glare Laptop (8GB/512 GB/Intel Iris Xáµ‰ Graphics/Win 11/Dual Speakers/Backlit KB/ 1.69kg/Natural Silver, 15s-fr5010TU  ","48,490",https://amazon.in//HP-15-6-inch-Anti-Glare-Graphics-15s-fr5010TU/dp/B0CRF1BYX9/ref=sr_1_160?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.t-yazpCDHgsoX_oIxcmP2bEJXNaMM-Qg1xenipjsyQQGeOwRHVLzhBfpe1jEF2DKChTSUNzd1VFBfuLqFfetSagQakk3DKZlvTK0bUJTtFUWPsVS7V0C7m1_vbYhiy2taazSZl0_q3PQQXqyWJlkigu7MIXUAwv1qsuo9NlWoIcey2kozbn11vl5YTRtJxwB5tPRFyKQ8w-R009WxORmugr7WPSrsHuz17YpwRuoooM.CSofyXjKbPV44EZEEWA4I7y-3K_3jj_Osb-ldWHRzZw&dib_tag=se&keywords=laptop&qid=1719412622&sprefix=lap%2Caps%2C246&sr=8-160
"MSI Modern 14, Intel 12th Gen. i7-1255U, 36CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Intel Iris Xe Graphics/Classic Black/1.4Kg), C12M-459IN  ","47,990",https://amazon.in//MSI-i7-1255U-Windows-Graphics-C12M-459IN/dp/B09YCX5F52/ref=sr_1_78?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.7eAuH2nZb8mNxLBMaAqew-n4SBEejvNAOMNGOzdt9SqKlHsqL7yMhXsjLQUveUnIqCrufaQPh0njrwTKorwB3Xvk6gR9XR0ituJIcL4HQmN_dDqqgzQnV_Oe7qhdvDqNFtnxyv4KnmJEm017Oklamo-lwYADw-v_FlES6_QLT9pN8eOlBZPG6t5drslz3jh7Nbo7O1GZ4qFuW1UklSjPJtrZm2CXHLvxCxO3JQV2wTA.hhshiJzkYgR7RWT8NV6Kj851X6ywSU0liTdZQz-JKeE&dib_tag=se&keywords=laptop&qid=1719412601&sprefix=lap%2Caps%2C246&sr=8-78
"Lenovo IdeaPad 3 12th Gen Intel Core i5-1235U 15.6"" (39.62cm) FHD Thin and Light Laptop (8GB/512GB SDD/Windows 11/Office 2021/Backlit/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00EDIN  ","47,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1ODM4MDI0NzQ0NDAwMTc3OjE3MTk0MTI2MjU6c3BfbXRmOjMwMDA1MDQzMTAyODczMjo6MDo6&url=%2FLenovo-i5-1235U-Anti-Glare-Warranty-82RK00EDIN%2Fdp%2FB0B7R7FF23%2Fref%3Dsr_1_172_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.6MhD2NfcXvtIUyhKdC7shiecySiA-4bBcVyyi_vebD6_P0kOsIorEOXlimfD6dgDcodYg69gmcDAxej-hChy7uvcSujY2mI2ZSzkChPn_YFTflAQMyvNlIZxs21FIGfKUmncZShhlerJvsLut8HEgairskDWlQKlR0HOXwyQIdiRZFEDRkkEH05cojUPvgy9n9BIs-u6OZKSEEAoj2JisqwQ1T0AdH8ynGm7dDmAsWM.6eBSl2wGs3GzePr-k7T3jGgFDfKK6HNjpUP7c6uDnqA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412625%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe graphics, 720p HD camera, Backlit KB, Thin & Light (Win 11, Silver, 1.69 kg), fy5008TU  ","47,990",https://amazon.in//HP-i5-1235U-15-6-inch-graphics-fy5008TU/dp/B0D4M1XZ3D/ref=sr_1_175?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.6MhD2NfcXvtIUyhKdC7shiecySiA-4bBcVyyi_vebD6_P0kOsIorEOXlimfD6dgDcodYg69gmcDAxej-hChy7uvcSujY2mI2ZSzkChPn_YFTflAQMyvNlIZxs21FIGfKUmncZShhlerJvsLut8HEgairskDWlQKlR0HOXwyQIdiRZFEDRkkEH05cojUPvgy9n9BIs-u6OZKSEEAoj2JisqwQ1T0AdH8ynGm7dDmAsWM.6eBSl2wGs3GzePr-k7T3jGgFDfKK6HNjpUP7c6uDnqA&dib_tag=se&keywords=laptop&qid=1719412625&sprefix=lap%2Caps%2C246&sr=8-175
"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe graphics, 720p HD camera, Backlit KB, Thin & Light (Win 11, Silver, 1.69 kg), fy5008TU  ","47,990",https://amazon.in//HP-i5-1235U-15-6-inch-graphics-fy5008TU/dp/B0D4M1XZ3D/ref=sr_1_181?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.YaXyaf7R-4fBtJAJvPZ_A-26awA9MVyDS4d2MTrgC05eHwFNWFEshiIcFFCVu4wutHrUMaH6leW3N_IGLL0FxddRSgCLdM42m4FIUx9gQvxJ4M6kJ_nwHw7u0O-mMUI1qhNfFddAzwVeJaxm4H03Onp1OPlbfUU7GfSIi64HyLNWlYKhXuiaZgToMSalJY0wDy8RHLhP2Sratc3RNn1_t67saV6nMYBngnzGp9gQ84M.sfkFrGG8WsHABzuwVH4UBRKmHaZyIe0XAvv4jqG3_TQ&dib_tag=se&keywords=laptop&qid=1719412628&sprefix=lap%2Caps%2C246&sr=8-181
"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ542WS  ","47,990",https://amazon.in//ASUS-Vivobook-Laptop-Windows-E1504FA-NJ542WS/dp/B0BTWF2BQX/ref=sr_1_193?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.YaXyaf7R-4fBtJAJvPZ_A-26awA9MVyDS4d2MTrgC05eHwFNWFEshiIcFFCVu4wutHrUMaH6leW3N_IGLL0FxddRSgCLdM42m4FIUx9gQvxJ4M6kJ_nwHw7u0O-mMUI1qhNfFddAzwVeJaxm4H03Onp1OPlbfUU7GfSIi64HyLNWlYKhXuiaZgToMSalJY0wDy8RHLhP2Sratc3RNn1_t67saV6nMYBngnzGp9gQ84M.sfkFrGG8WsHABzuwVH4UBRKmHaZyIe0XAvv4jqG3_TQ&dib_tag=se&keywords=laptop&qid=1719412628&sprefix=lap%2Caps%2C246&sr=8-193
"Lenovo ThinkPad E14 AMD Ryzen 5 7530U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/AMD Radeon Graphics/Backlit Keyboard/FPR/Black/1.41 kg), 21JRS00T00  ","47,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNjQyODczNDIzNjU4MTc3OjE3MTk0MTI2NDA6c3BfYXRmX25leHQ6MzAwMDA5OTIzMTYzMTMyOjowOjo&url=%2FLenovo-ThinkPad-Graphics-Keyboard-21JRS00T00%2Fdp%2FB0C7J16NYC%2Fref%3Dsr_1_226_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.aLritixPmzP8_Ujsf4KAAKwzJnvIuJQZ2na4mh6bYna1o9-mAmH0BnnVa9haYGLYUH4oAtSVSc53xkmSZnC2YMvGxj-sKmg6tdOvtlu_xQxquqGmh02Csk1pQp71RfJr86XWIjax7DyMKIe-C4aW1nHpXLUT1sn49UAOEZId7OAVddndxSHREnMfoHo1Oe2vIO5giT6Q4fPlyaExnO-e1kDuYbEWNlezQoPImipK6HM.56QUlljCsecCnuWuDOD6fb0MkwmvuZNO9HErsokwB9o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412640%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-226-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Acer Travelmate Business Laptop Intel Core i7-11th Gen (Windows 11 Home/16 GB Ram/1TB SSD/Intel Iris Xe Graphics/14.0 IPS Display/Backlit Keyboard/Fingerprint Sensor) TMP214-53  ,"47,990",https://amazon.in//Acer-Travelmate-Business-Fingerprint-TMP214-53/dp/B0CHRPJCSG/ref=sr_1_260?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.-0HwiKQYQ7o22FldICL3xVEnbGSFwkrybVWuPnUQ-0GswJhe-Ud9VFXQunqssnyK9LHA1M3pQCzDnC8uvIso6RAVsZKMrkr212ez7vRE8_7hG1CbuC8-tlHvjwG8YiFOXqHDCVYHKlasJnHPODKUnIVNG2iRcqdL52_0gTvuv8VaGsHVEqtSpvYhwyg47mlwrRYMtD94FI8JYRizzQ7KpovBMa0zKdSL26LTtPvbLMI.pSpMPJhlVYy-xC5sbPjIq6-UThs0fyrdYd9tAqYD-Ww&dib_tag=se&keywords=laptop&qid=1719412645&sprefix=lap%2Caps%2C246&sr=8-260
Acer Travelmate Business Laptop Intel Core i7-11th Gen (Windows 11 Home/16 GB Ram/1TB SSD/Intel Iris Xe Graphics/14.0 IPS Display/Backlit Keyboard/Fingerprint Sensor) TMP214-53  ,"47,990",https://amazon.in//Acer-Travelmate-Business-Fingerprint-TMP214-53/dp/B0CHRPJCSG/ref=sr_1_286?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.vSEeyny5ufbMcLhCeQSLb2WiF_rkenyB1UFkhUAboqgDrZQkXxQe7JHlVSKiFlb8F2IgBZtNxhugwZnGa8G-5qBB5JR-mUOlqXv3PlnrxkQ3dZvm-K65xeKHOAmStIemt81Wj-jDfkHSggFLXP1mBRs_Z67HFgHOo8JMkcny9Hn3gXc4PJq3LkGLJfJyciq3vbcunFvPN8r8kUtr4B2Pi69LG3rCB4jFNTN7gcbSZFE.pXxcLXb_xBPvEKfgzlof1paMC6I9JWA06uaI5ov-nas&dib_tag=se&keywords=laptop&qid=1719412648&sprefix=lap%2Caps%2C246&sr=8-286
"Lenovo ThinkPad E14 AMD Ryzen 5 7530U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/AMD Radeon Graphics/Backlit Keyboard/FPR/Black/1.41 kg), 21JRS00T00  ","47,990",https://amazon.in//Lenovo-ThinkPad-Graphics-Keyboard-21JRS00T00/dp/B0C7J16NYC/ref=sr_1_69?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.7eAuH2nZb8mNxLBMaAqew-n4SBEejvNAOMNGOzdt9SqKlHsqL7yMhXsjLQUveUnIqCrufaQPh0njrwTKorwB3Xvk6gR9XR0ituJIcL4HQmN_dDqqgzQnV_Oe7qhdvDqNFtnxyv4KnmJEm017Oklamo-lwYADw-v_FlES6_QLT9pN8eOlBZPG6t5drslz3jh7Nbo7O1GZ4qFuW1UklSjPJtrZm2CXHLvxCxO3JQV2wTA.hhshiJzkYgR7RWT8NV6Kj851X6ywSU0liTdZQz-JKeE&dib_tag=se&keywords=laptop&qid=1719412601&sprefix=lap%2Caps%2C246&sr=8-69
"HP 15s 12th Gen Intel Core i5, 15/6inch (39.6 cm), 8GB RAM, 512GB SSD, Intel Iris Xe Graphics, Backlit Kb, (Win 11 Home, Natural Silver, 1.69kg), fq5202TU / fq5329TU  ","47,590",https://amazon.in//HP-Graphics-Backlit-fq5202TU-fq5329TU/dp/B0CJM5Z6FY/ref=sr_1_86?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.WsKonKL-hg18BPBMTSSPgjjb7kDXQKYo-2oYelhxGXLmdrB1vv_HxrVfgR0mL1PnVWoRA5GyESWTHfXPRBECM6Y5EDfPRNypavf9mFJYwR8RAg9Rly6MbiqnXJJcb3smRYVNkIoY78jUQwdBAwx1D9EmUDXKm6iWh4mTtC2LhrdTfHzEhH-CRT-WYeZ-Em-EUk89XKY9TbftXU4OM2U2jM5VPfJ_2jHVuiNYCvB1oW8.SPg2frjgYd-LlaxJitxRiJZHcQ0Hdt0bt44iWdZ4c-w&dib_tag=se&keywords=laptop&qid=1719412608&sprefix=lap%2Caps%2C246&sr=8-86
